################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  3.3975805599451503E-01 a      1590     1     1     2    15
  2.2258271319388161E+00 a      1591     1     1     2    16
  2.4423288075476879E-01 a      1592     1     1     2    17
  1.8985844995737720E+00 a      1593     1     1     2    18
 -3.7201554645482388E-01 a      1594     1     1     2    19
 -6.4228804415424487E-02 a      1595     1     1     2    20
  2.9316526874465421E-01 a      1596     1     1     2    21
  1.2277977056910873E-01 a      1597     1     1     2    22
  1.4102425404480068E-01 a      1598     1     1     2    23
 -4.5047964036613070E-01 a      1599     1     1     2    24
 -3.1275489785568966E-01 a      1600     1     1     2    25
 -3.9754376449834128E-01 a      1601     1     2     2     1
  3.5492360720653706E+00 a      1602     1     2     2     2
 -8.4605440310534075E-02 a      1603     1     2     2     3
  1.9137400061356394E-01 a      1604     1     2     2     4
 -1.3342021733527848E-01 a      1605     1     2     2     5
 -5.5416800373743902E-01 a      1606     1     2     2     6
  2.1967254346225851E-01 a      1607     1     2     2     7
 -4.4310212589551640E-01 a      1608     1     2     2     8
 -3.6311974324443524E-01 a      1609     1     2     2     9
 -1.7544038650700755E-01 a      1610     1     2     2    10
 -5.2965667203368205E-03 a      1611     1     2     2    11
  5.4058939152676300E-01 a      1612     1     2     2    12
 -1.4108168964978871E-01 a      1613     1     2     2    13
  8.0401030415312782E-02 a      1614     1     2     2    14
 -9.5700142708951844E-02 a      1615     1     2     2    15
 -9.4725970555727546E-01 a      1616     1     2     2    16
 -1.0616231002659508E-02 a      1617     1     2     2    17
 -1.8637925062898633E-01 a      1618     1     2     2    18
  2.5571140134861037E-01 a      1619     1     2     2    19
 -3.0478169716640511E+00 a      1620     1     2     2    20
  2.3270873992044527E-01 a      1621     1     2     2    21
 -2.2970630690818070E-01 a      1622     1     2     2    22
 -1.2962533215958330E-01 a      1623     1     2     2    23
 -8.8861751304171385E-03 a      1624     1     2     2    24
  1.1041773403634193E-01 a      1625     1     2     2    25
 -3.2909658571710565E-01 a      1626     1     3     2     1
  1.1829827743687922E-01 a      1627     1     3     2     2
  4.2060680199742750E-01 a      1628     1     3     2     3
 -1.5450366941503885E-01 a      1629     1     3     2     4
 -3.3965809679637404E-01 a      1630     1     3     2     5
 -2.3289041836966881E-01 a      1631     1     3     2     6
  2.7481450900010790E-01 a      1632     1     3     2     7
 -7.0523168544401238E-01 a      1633     1     3     2     8
  5.9619454765569668E-01 a      1634     1     3     2     9
  1.4337355060939416E-01 a      1635     1     3     2    10
  2.8701324452345989E-01 a      1636     1     3     2    11
  7.4571071209512940E-01 a      1637     1     3     2    12
 -3.3188813947908280E-01 a      1638     1     3     2    13
  2.6571897166720199E-01 a      1639     1     3     2    14
 -2.7668526348438666E-01 a      1640     1     3     2    15
 -1.0151267772983752E+00 a      1641     1     3     2    16
  1.1914742047429589E-02 a      1642     1     3     2    17
  9.6934558577863941E-02 a      1643     1     3     2    18
 -1.2815460013677271E+00 a      1644     1     3     2    19
 -8.3151715860169773E-01 a      1645     1     3     2    20
  3.5472707965404121E-01 a      1646     1     3     2    21
 -2.3296072592729599E-03 a      1647     1     3     2    22
  4.2444951128502439E-01 a      1648     1     3     2    23
 -7.6437291423567630E-02 a      1649     1     3     2    24
  3.7053383402415485E-02 a      1650     1     3     2    25
  1.1001797515331679E+00 a      1651     1     4     2     1
 -5.6893816205439252E-01 a      1652     1     4     2     2
 -2.5521491758379642E+00 a      1653     1     4     2     3
 -2.8156773605564894E-01 a      1654     1     4     2     4
  2.6482881415204435E-01 a      1655     1     4     2     5
  4.0948951084963964E-01 a      1656     1     4     2     6
 -7.0659828560460458E-01 a      1657     1     4     2     7
  5.7266802995304145E-01 a      1658     1     4     2     8
 -7.7174511028916268E-03 a      1659     1     4     2     9
 -3.5805233689844174E-01 a      1660     1     4     2    10
 -2.9341866236131831E-01 a      1661     1     4     2    11
 -3.5090621591339066E-01 a      1662     1     4     2    12
  4.3174251777504014E-01 a      1663     1     4     2    13
 -2.7690060639783048E-01 a      1664     1     4     2    14
  5.7785161032684151E-01 a      1665     1     4     2    15
  7.4510325326225180E-01 a      1666     1     4     2    16
 -1.2443939535682600E+00 a      1667     1     4     2    17
 -8.8260875424383189E-01 a      1668     1     4     2    18
  9.3680139313061761E-01 a      1669     1     4     2    19
  9.2290066707106211E-01 a      1670     1     4     2    20
 -1.4403160162402480E+00 a      1671     1     4     2    21
 -3.3892251785696487E-01 a      1672     1     4     2    22
 -1.3750644228281553E-01 a      1673     1     4     2    23
 -8.6005147056793674E-01 a      1674     1     4     2    24
  3.4240806081304137E-01 a      1675     1     4     2    25
  6.7796983407613420E-01 a      1676     1     5     2     1
  4.7012963912072175E-01 a      1677     1     5     2     2
 -1.2618217491265946E-01 a      1678     1     5     2     3
  8.8643934210815636E-03 a      1679     1     5     2     4
 -7.4057887406361278E-01 a      1680     1     5     2     5
 -1.3027771906474754E+00 a      1681     1     5     2     6
  4.2835290274026341E-02 a      1682     1     5     2     7
 -3.2183286225785479E-01 a      1683     1     5     2     8
  6.2028109927620168E-01 a      1684     1     5     2     9
 -1.1517426913586563E-01 a      1685     1     5     2    10
  7.5110640175875418E-02 a      1686     1     5     2    11
  2.2069493882101776E-01 a      1687     1     5     2    12
 -1.2997233643606907E+00 a      1688     1     5     2    13
  3.3282716601552087E-01 a      1689     1     5     2    14
 -1.1430873947282905E+00 a      1690     1     5     2    15
 -2.1742512330798216E+00 a      1691     1     5     2    16
 -1.2680478283739744E+01 a      1692     1     5     2    17
  4.9662254162108836E-02 a      1693     1     5     2    18
 -1.5701901477744324E+00 a      1694     1     5     2    19
  1.7327939042160414E+00 a      1695     1     5     2    20
  1.1028918162410839E+00 a      1696     1     5     2    21
  9.4103287809234626E-01 a      1697     1     5     2    22
  2.7360027445981222E-01 a      1698     1     5     2    23
  6.5635022091473016E-01 a      1699     1     5     2    24
 -4.0110936353544269E-01 a      1700     1     5     2    25
 -1.2191754819293528E+00 a      1701     1     6     2     1
 -5.6713597446393293E-01 a      1702     1     6     2     2
  2.2814319221224619E+00 a      1703     1     6     2     3
  6.6434278634209219E-03 a      1704     1     6     2     4
 -6.4832190671073886E-01 a      1705     1     6     2     5
 -5.2406513058126392E-01 a      1706     1     6     2     6
  4.7529517650071879E-01 a      1707     1     6     2     7
 -2.4177439590815144E+00 a      1708     1     6     2     8
  8.9403238180144062E-01 a      1709     1     6     2     9
  3.8365684151158219E-01 a      1710     1     6     2    10
  6.5023114053860398E-01 a      1711     1     6     2    11
  6.8334465769529396E-01 a      1712     1     6     2    12
  2.5027309643891296E+00 a      1713     1     6     2    13
  7.4787338017765259E-01 a      1714     1     6     2    14
  7.5586905211258626E-01 a      1715     1     6     2    15
 -1.3397772106283747E+00 a      1716     1     6     2    16
  6.3309328510194485E-01 a      1717     1     6     2    17
  1.0045231005921844E+00 a      1718     1     6     2    18
 -1.7920533038052802E+00 a      1719     1     6     2    19
  1.9646614159488329E+00 a      1720     1     6     2    20
 -3.1535707403563107E-01 a      1721     1     6     2    21
 -1.6025800016443938E+00 a      1722     1     6     2    22
 -1.2262236962522283E-01 a      1723     1     6     2    23
 -5.4280755023642280E-01 a      1724     1     6     2    24
  1.7216405987722228E+00 a      1725     1     6     2    25
  8.5264644033498049E-01 a      1726     1     7     2     1
 -4.8066751147770548E-01 a      1727     1     7     2     2
  7.9114908572468678E-01 a      1728     1     7     2     3
 -1.4918879672114502E+00 a      1729     1     7     2     4
 -8.9855205958291759E-02 a      1730     1     7     2     5
  2.2690669771981464E+00 a      1731     1     7     2     6
  2.0496663702994528E-01 a      1732     1     7     2     7
 -3.9947878122964819E-01 a      1733     1     7     2     8
  5.4306232696713785E-01 a      1734     1     7     2     9
  2.1337170371291736E-01 a      1735     1     7     2    10
 -7.5501413721751828E-02 a      1736     1     7     2    11
  5.1900520502910420E-02 a      1737     1     7     2    12
 -7.3948126996872185E-02 a      1738     1     7     2    13
 -5.5917689502832346E-01 a      1739     1     7     2    14
  1.7878807561254514E-01 a      1740     1     7     2    15
  2.8878850060346180E+00 a      1741     1     7     2    16
 -2.6072153627477135E-01 a      1742     1     7     2    17
  3.4985598748201580E-01 a      1743     1     7     2    18
  9.8781453547383635E-01 a      1744     1     7     2    19
 -9.7141950082038819E-01 a      1745     1     7     2    20
  1.5404756833882178E+00 a      1746     1     7     2    21
 -2.6637091364346288E-01 a      1747     1     7     2    22
 -4.7146384994247997E-01 a      1748     1     7     2    23
 -8.2465514196394835E-02 a      1749     1     7     2    24
 -8.5966998513878901E-01 a      1750     1     7     2    25
 -4.1954048352531748E-01 a      1751     1     8     2     1
  6.8297438327868598E-01 a      1752     1     8     2     2
  4.6261602458269691E-01 a      1753     1     8     2     3
 -1.1783439837530634E+00 a      1754     1     8     2     4
 -1.3029159234068044E-01 a      1755     1     8     2     5
 -3.6424558947109809E-01 a      1756     1     8     2     6
 -1.3380132878766957E-01 a      1757     1     8     2     7
  1.1369155743168935E+00 a      1758     1     8     2     8
  2.2575577774730812E-01 a      1759     1     8     2     9
  7.3696632247435634E-01 a      1760     1     8     2    10
  3.8612914213595484E-01 a      1761     1     8     2    11
  1.0751177404874297E-01 a      1762     1     8     2    12
 -5.8112061759054567E-01 a      1763     1     8     2    13
 -1.3459264496942007E+00 a      1764     1     8     2    14
  7.1212795393640338E-01 a      1765     1     8     2    15
 -3.7503245480144620E-01 a      1766     1     8     2    16
  3.4415067142611938E-01 a      1767     1     8     2    17
 -1.8571057596445872E-01 a      1768     1     8     2    18
 -3.8455484970590675E-01 a      1769     1     8     2    19
 -2.2567293093979486E+00 a      1770     1     8     2    20
  5.7993867226293683E-01 a      1771     1     8     2    21
 -1.8814133006473988E-01 a      1772     1     8     2    22
  1.8463365717949864E+00 a      1773     1     8     2    23
  1.9337132425189255E-01 a      1774     1     8     2    24
  6.2417443109176507E-01 a      1775     1     8     2    25
  4.0974104748794593E-01 a      1776     1     9     2     1
 -1.2854277572463008E-01 a      1777     1     9     2     2
 -8.2012611022451182E-03 a      1778     1     9     2     3
 -3.7788700223798466E-01 a      1779     1     9     2     4
  9.5197006932628569E-01 a      1780     1     9     2     5
  1.0692838849857387E+00 a      1781     1     9     2     6
  1.9589316441774587E-01 a      1782     1     9     2     7
  4.5244280214669857E-01 a      1783     1     9     2     8
 -9.6273184244521082E-01 a      1784     1     9     2     9
  2.7895402025347831E-02 a      1785     1     9     2    10
 -1.9057234784449276E-01 a      1786     1     9     2    11
 -2.2798625123706691E+00 a      1787     1     9     2    12
  1.0012989302829705E+00 a      1788     1     9     2    13
 -9.0830290652339618E-01 a      1789     1     9     2    14
  7.1886732198367131E-01 a      1790     1     9     2    15
  1.8404536304521459E+00 a      1791     1     9     2    16
 -5.0659737946606742E-01 a      1792     1     9     2    17
  3.7764766852004078E-01 a      1793     1     9     2    18
  4.8200821073290967E-01 a      1794     1     9     2    19
  2.1564376042403013E+00 a      1795     1     9     2    20
 -1.0518214505720369E+00 a      1796     1     9     2    21
 -8.5816184939211879E-02 a      1797     1     9     2    22
 -3.1721346941592571E-01 a      1798     1     9     2    23
 -6.6043013935914363E-01 a      1799     1     9     2    24
  1.1968019677781438E+00 a      1800     1     9     2    25
  1.0984411143123296E+00 a      1801     1    10     2     1
  1.4706691109423675E+00 a      1802     1    10     2     2
  2.3295377592305744E-01 a      1803     1    10     2     3
  4.7044288470347390E-01 a      1804     1    10     2     4
 -3.7971691255386092E-01 a      1805     1    10     2     5
 -1.6410914522137703E+00 a      1806     1    10     2     6
 -5.6155800264371791E-01 a      1807     1    10     2     7
  4.2859054944458075E-02 a      1808     1    10     2     8
  5.6655139510481523E-01 a      1809     1    10     2     9
 -1.9646868812578408E-01 a      1810     1    10     2    10
 -3.6172689983157136E-01 a      1811     1    10     2    11
  2.3650083705915828E-01 a      1812     1    10     2    12
 -9.3209330868641604E-01 a      1813     1    10     2    13
 -1.6866418958769864E+00 a      1814     1    10     2    14
  6.9521552283035981E-01 a      1815     1    10     2    15
 -5.9969575476759651E-01 a      1816     1    10     2    16
 -1.7700443686201934E+00 a      1817     1    10     2    17
  1.0117008254550992E+00 a      1818     1    10     2    18
  4.9616183680437526E-01 a      1819     1    10     2    19
 -9.4209533452304828E-01 a      1820     1    10     2    20
  2.6806536198079822E-01 a      1821     1    10     2    21
  3.6078765504888488E-01 a      1822     1    10     2    22
  1.9689159750151963E-01 a      1823     1    10     2    23
 -1.2997690432095408E+00 a      1824     1    10     2    24
 -1.0233737521655311E+00 a      1825     1    10     2    25
  8.7967664701766674E-02 a      1826     1    11     2     1
  6.7268934803908331E-01 a      1827     1    11     2     2
  2.3249304338132690E+00 a      1828     1    11     2     3
 -2.6180743179205862E-01 a      1829     1    11     2     4
 -1.7676568254402172E-01 a      1830     1    11     2     5
 -1.3361502474305564E+00 a      1831     1    11     2     6
  8.6570113165950910E-02 a      1832     1    11     2     7
 -4.9312750527302279E-01 a      1833     1    11     2     8
 -1.2257396530404703E+00 a      1834     1    11     2     9
  1.8470551844020602E-02 a      1835     1    11     2    10
  4.9853832918310625E-01 a      1836     1    11     2    11
  9.7088585214512901E-01 a      1837     1    11     2    12
  7.8778047669214069E-01 a      1838     1    11     2    13
  2.2717207900666678E-01 a      1839     1    11     2    14
  4.8578496060340863E-02 a      1840     1    11     2    15
 -1.0278817001852571E-01 a      1841     1    11     2    16
 -2.9778886750473660E-01 a      1842     1    11     2    17
  3.3642628969428934E-01 a      1843     1    11     2    18
  4.5400415063188548E-01 a      1844     1    11     2    19
 -2.6729227411358831E+00 a      1845     1    11     2    20
 -1.0229588457394327E-01 a      1846     1    11     2    21
  1.1104490493323738E-01 a      1847     1    11     2    22
 -1.0412447714747288E+00 a      1848     1    11     2    23
  6.8610606984263989E-01 a      1849     1    11     2    24
  2.8089308646942000E-02 a      1850     1    11     2    25
 -9.0824138338539717E-01 a      1851     1    12     2     1
  2.2194440079804278E-01 a      1852     1    12     2     2
  1.3267131310779212E+00 a      1853     1    12     2     3
 -3.1969806362636588E-01 a      1854     1    12     2     4
 -2.7901381661831670E-01 a      1855     1    12     2     5
 -3.5441577859182977E-01 a      1856     1    12     2     6
  3.5982052077635879E-01 a      1857     1    12     2     7
  5.0427689089314220E-01 a      1858     1    12     2     8
  6.7555562588916915E-02 a      1859     1    12     2     9
  3.7140509007799050E-01 a      1860     1    12     2    10
 -3.0166846977411399E-01 a      1861     1    12     2    11
 -5.0528105578669258E-01 a      1862     1    12     2    12
 -1.4423578602965965E+00 a      1863     1    12     2    13
  3.6816181569996698E-01 a      1864     1    12     2    14
 -4.1739408212246554E-01 a      1865     1    12     2    15
 -1.2795784244085086E-02 a      1866     1    12     2    16
  3.5302259307809752E-01 a      1867     1    12     2    17
 -6.2164882243961805E-01 a      1868     1    12     2    18
 -1.5106949591290944E+00 a      1869     1    12     2    19
  3.1271829068190371E-02 a      1870     1    12     2    20
  6.7016081977374786E-01 a      1871     1    12     2    21
 -2.6804641788293287E-01 a      1872     1    12     2    22
 -1.6931380988248022E+00 a      1873     1    12     2    23
 -1.0571076936683574E-01 a      1874     1    12     2    24
  7.8863735805151947E-01 a      1875     1    12     2    25
  1.6430481973357807E+00 a      1876     1    13     2     1
 -9.1949562967041121E-01 a      1877     1    13     2     2
 -2.1824403159124972E+00 a      1878     1    13     2     3
  8.9188016707607320E-01 a      1879     1    13     2     4
  1.9628990452220468E-01 a      1880     1    13     2     5
  1.9037829857301531E+00 a      1881     1    13     2     6
  2.4580766957502206E-01 a      1882     1    13     2     7
 -1.1566773028342228E+00 a      1883     1    13     2     8
 -9.1792024344441780E-01 a      1884     1    13     2     9
  1.7088831509014021E-01 a      1885     1    13     2    10
  9.6590777107180847E-01 a      1886     1    13     2    11
 -1.3926325603009284E+00 a      1887     1    13     2    12
  8.4870996151295164E-01 a      1888     1    13     2    13
  1.5713635438824056E+00 a      1889     1    13     2    14
 -1.7072837281145913E-02 a      1890     1    13     2    15
  1.1776910616389265E+00 a      1891     1    13     2    16
 -4.4081116257021064E-01 a      1892     1    13     2    17
  6.5971068786676978E-01 a      1893     1    13     2    18
  1.9790592258258677E+00 a      1894     1    13     2    19
  1.4565176572237435E+00 a      1895     1    13     2    20
 -1.0072022808788510E+00 a      1896     1    13     2    21
  9.9244872602457712E-01 a      1897     1    13     2    22
 -5.1685011126273439E-01 a      1898     1    13     2    23
 -6.7990092784327272E-02 a      1899     1    13     2    24
 -1.8622487577434703E+00 a      1900     1    13     2    25
 -1.0607683988142067E+00 a      1901     1    14     2     1
 -2.5090556727332491E-01 a      1902     1    14     2     2
 -6.0136083556075703E-01 a      1903     1    14     2     3
  3.5204931549574542E-01 a      1904     1    14     2     4
 -6.3560031627717883E-01 a      1905     1    14     2     5
 -1.5635356853395294E-01 a      1906     1    14     2     6
  4.6849178407809788E-01 a      1907     1    14     2     7
 -1.3264745427751850E+00 a      1908     1    14     2     8
 -1.5446721982581538E-01 a      1909     1    14     2     9
 -1.2683044349600086E+00 a      1910     1    14     2    10
 -4.6608055560336881E-01 a      1911     1    14     2    11
  3.4203011184615795E-01 a      1912     1    14     2    12
  1.2219757133859583E+00 a      1913     1    14     2    13
 -6.3542663529762500E-01 a      1914     1    14     2    14
  4.6628367090370831E-01 a      1915     1    14     2    15
  3.5151181131166833E+00 a      1916     1    14     2    16
  6.2585013700414749E-01 a      1917     1    14     2    17
 -1.8007436096656517E+00 a      1918     1    14     2    18
  9.7189476023738719E-01 a      1919     1    14     2    19
 -1.8053029520322306E+00 a      1920     1    14     2    20
 -4.3034665253395810E-01 a      1921     1    14     2    21
 -1.9007736190038652E-01 a      1922     1    14     2    22
 -5.6811559204998097E-01 a      1923     1    14     2    23
 -1.1113078534601324E+00 a      1924     1    14     2    24
  1.7311909909134950E+00 a      1925     1    14     2    25
  1.7004082170810155E+00 a      1926     1    15     2     1
  4.2819616948657796E-01 a      1927     1    15     2     2
  1.9375337492408365E-01 a      1928     1    15     2     3
 -1.4445801130443439E+00 a      1929     1    15     2     4
 -5.7585547104559975E-01 a      1930     1    15     2     5
 -8.4749873653661156E-01 a      1931     1    15     2     6
 -7.6230932777606009E-01 a      1932     1    15     2     7
  1.2953542092918351E+00 a      1933     1    15     2     8
  2.8517054183929613E-01 a      1934     1    15     2     9
 -3.0600138323595411E-01 a      1935     1    15     2    10
 -2.0310130804119852E-01 a      1936     1    15     2    11
 -3.0676136303289042E-01 a      1937     1    15     2    12
  5.9498617776252788E-02 a      1938     1    15     2    13
 -4.4957691063664956E-02 a      1939     1    15     2    14
  1.0984175614131833E+00 a      1940     1    15     2    15
  1.7151589044496149E+00 a      1941     1    15     2    16
 -2.9219567227494836E+00 a      1942     1    15     2    17
 -5.4496662793319839E-01 a      1943     1    15     2    18
  3.1523128624636110E-01 a      1944     1    15     2    19
  1.0890770680009694E+00 a      1945     1    15     2    20
  6.1187885659402030E-01 a      1946     1    15     2    21
  1.0552491631011629E+00 a      1947     1    15     2    22
 -1.0565864531969360E-01 a      1948     1    15     2    23
 -4.6090076165419341E-01 a      1949     1    15     2    24
  9.7727855092821758E-01 a      1950     1    15     2    25
 -1.0993530894964327E+00 a      1951     1    16     2     1
  4.6125368580340742E-01 a      1952     1    16     2     2
  9.7176176068003750E-01 a      1953     1    16     2     3
  3.4486852031210935E-01 a      1954     1    16     2     4
  9.0976120934270288E-01 a      1955     1    16     2     5
 -1.0160467497488497E+00 a      1956     1    16     2     6
 -5.8608146806370409E-01 a      1957     1    16     2     7
 -7.6948289716961826E-01 a      1958     1    16     2     8
 -6.2945274146521513E-01 a      1959     1    16     2     9
  1.3602314953446010E-01 a      1960     1    16     2    10
  4.7272407030191754E-02 a      1961     1    16     2    11
 -1.3901928843383810E-01 a      1962     1    16     2    12
 -5.4173985570305384E-03 a      1963     1    16     2    13
  1.0946226528800420E+00 a      1964     1    16     2    14
 -8.1275767609498317E-01 a      1965     1    16     2    15
 -1.6321544791413376E+00 a      1966     1    16     2    16
  1.2350298620900833E+00 a      1967     1    16     2    17
  7.1224574419430864E-01 a      1968     1    16     2    18
 -1.1517430192695515E+00 a      1969     1    16     2    19
  6.5128469032423530E-01 a      1970     1    16     2    20
 -7.2544445886725650E-01 a      1971     1    16     2    21
 -2.9032363806065536E-01 a      1972     1    16     2    22
 -6.5079641952853995E-01 a      1973     1    16     2    23
 -1.4011580843527432E-01 a      1974     1    16     2    24
  1.1318846158075488E+00 a      1975     1    16     2    25
 -8.1992369357842387E-01 a      1976     1    17     2     1
  5.0399722924295842E-02 a      1977     1    17     2     2
 -1.4112390010298290E+00 a      1978     1    17     2     3
  2.6622023066554423E-01 a      1979     1    17     2     4
 -7.0913626155252074E-01 a      1980     1    17     2     5
 -9.8461597653653754E-02 a      1981     1    17     2     6
  4.4874737801092581E-03 a      1982     1    17     2     7
  4.4945029690844657E-02 a      1983     1    17     2     8
  5.9524883399424122E-01 a      1984     1    17     2     9
  1.3440644641413863E-01 a      1985     1    17     2    10
 -1.1273158312249966E-01 a      1986     1    17     2    11
  1.2960948337945808E+00 a      1987     1    17     2    12
  6.7051869305826517E-01 a      1988     1    17     2    13
 -4.7709421375035604E-01 a      1989     1    17     2    14
  3.4634510011905834E-01 a      1990     1    17     2    15
  3.4201178457939363E-01 a      1991     1    17     2    16
 -7.5162916284320946E-01 a      1992     1    17     2    17
 -1.1122001770758185E+00 a      1993     1    17     2    18
 -5.6330527012249082E-02 a      1994     1    17     2    19
  1.7814938116978194E+00 a      1995     1    17     2    20
 -3.0063810753259534E-02 a      1996     1    17     2    21
 -1.1380831409738725E+00 a      1997     1    17     2    22
  7.2542324532219959E-01 a      1998     1    17     2    23
  2.1370604092537027E-01 a      1999     1    17     2    24
 -6.4596917991481495E-01 a      2000     1    17     2    25
  6.6517597959810021E-02 a      2001     1    18     2     1
 -3.6259702347588590E-01 a      2002     1    18     2     2
 -3.0882227866716006E-01 a      2003     1    18     2     3
 -9.7108598569528609E-02 a      2004     1    18     2     4
  1.5303866104845337E-01 a      2005     1    18     2     5
 -1.1668489107690485E+00 a      2006     1    18     2     6
 -6.0264840054319557E-01 a      2007     1    18     2     7
 -4.9477230120128030E-01 a      2008     1    18     2     8
  1.1292081786953823E+00 a      2009     1    18     2     9
  7.1948783954026541E-01 a      2010     1    18     2    10
  2.1171476844795822E-01 a      2011     1    18     2    11
 -4.1247597985487855E-01 a      2012     1    18     2    12
 -2.7642073580697861E-02 a      2013     1    18     2    13
 -1.9540293706794529E-01 a      2014     1    18     2    14
 -2.1155655468972301E-01 a      2015     1    18     2    15
 -8.4611153683944690E-04 a      2016     1    18     2    16
 -7.8256863883547811E-01 a      2017     1    18     2    17
 -3.1640929191345835E-01 a      2018     1    18     2    18
 -1.9935849307363132E-01 a      2019     1    18     2    19
  6.0841918495299817E-02 a      2020     1    18     2    20
 -3.7832135031863962E-01 a      2021     1    18     2    21
 -3.0314735139021859E-01 a      2022     1    18     2    22
  4.4451628123217130E-01 a      2023     1    18     2    23
 -4.2346571840860653E-01 a      2024     1    18     2    24
 -3.3028679489905893E-01 a      2025     1    18     2    25
 -3.1560597402768762E+00 a      2026     1    19     2     1
 -1.7849592063522995E-01 a      2027     1    19     2     2
 -2.9103137936919179E+00 a      2028     1    19     2     3
  1.0779333545088782E-02 a      2029     1    19     2     4
 -9.2244565043430582E-01 a      2030     1    19     2     5
 -2.7312545759234763E+00 a      2031     1    19     2     6
 -3.9715051961929793E+00 a      2032     1    19     2     7
  2.0508243303790905E-01 a      2033     1    19     2     8
  4.2214493513919944E+00 a      2034     1    19     2     9
  9.2486473882544817E-01 a      2035     1    19     2    10
  3.1027173796193275E-01 a      2036     1    19     2    11
 -5.9923997959585735E+00 a      2037     1    19     2    12
 -3.0766097783162721E-01 a      2038     1    19     2    13
  8.8007651067058890E-01 a      2039     1    19     2    14
 -2.3915650803075352E+00 a      2040     1    19     2    15
 -4.2369104911378441E+00 a      2041     1    19     2    16
  3.2540411080041367E+00 a      2042     1    19     2    17
  8.4170277887903957E+00 a      2043     1    19     2    18
  2.2901254414848207E-02 a      2044     1    19     2    19
  4.1049671097491636E-01 a      2045     1    19     2    20
 -7.2435806133672218E-02 a      2046     1    19     2    21
  2.7143071850379372E+00 a      2047     1    19     2    22
 -3.2769528388459129E-01 a      2048     1    19     2    23
  1.9426982204037591E+00 a      2049     1    19     2    24
  6.1431022084257403E-01 a      2050     1    19     2    25
 -1.4259943441436238E+00 a      2051     1    20     2     1
 -9.6414051536408618E-01 a      2052     1    20     2     2
  1.3221531191983207E+00 a      2053     1    20     2     3
 -6.9027391985235986E-01 a      2054     1    20     2     4
  4.6742894272422209E-01 a      2055     1    20     2     5
 -3.2309748209294287E-01 a      2056     1    20     2     6
 -1.6306968765117325E+00 a      2057     1    20     2     7
 -2.8549586358541157E-01 a      2058     1    20     2     8
  7.9636787109780460E-01 a      2059     1    20     2     9
  1.9647467213944875E-01 a      2060     1    20     2    10
 -7.3531620217371618E-01 a      2061     1    20     2    11
  1.6553971940383871E+00 a      2062     1    20     2    12
  7.7828789598148107E-01 a      2063     1    20     2    13
  1.0371499862468132E+00 a      2064     1    20     2    14
 -1.5812705492222716E+00 a      2065     1    20     2    15
 -7.5012970797144463E-01 a      2066     1    20     2    16
  2.6950712523981213E-01 a      2067     1    20     2    17
  4.9583504537083722E-01 a      2068     1    20     2    18
 -1.2447228020744403E-03 a      2069     1    20     2    19
 -1.1042728197097753E+00 a      2070     1    20     2    20
 -7.5261370871137734E-01 a      2071     1    20     2    21
  4.9416427627207432E-01 a      2072     1    20     2    22
  2.1419883855350346E+00 a      2073     1    20     2    23
  2.8266012896606867E+00 a      2074     1    20     2    24
  1.6165568464624567E+00 a      2075     1    20     2    25
 -3.9796944994913869E-01 a      2076     1    21     2     1
 -1.9599575505929026E-01 a      2077     1    21     2     2
  1.1903255230150248E-01 a      2078     1    21     2     3
  1.2228574912228785E+00 a      2079     1    21     2     4
  3.5323200166000002E-01 a      2080     1    21     2     5
  1.1214800980996460E+00 a      2081     1    21     2     6
 -2.5163386538857289E+00 a      2082     1    21     2     7
 -5.7753551120372548E-01 a      2083     1    21     2     8
  5.8135467114827655E-01 a      2084     1    21     2     9
  2.0237558799161362E-01 a      2085     1    21     2    10
  7.6410745941121616E-01 a      2086     1    21     2    11
 -1.6338398943578550E-01 a      2087     1    21     2    12
 -1.3542630026990246E+00 a      2088     1    21     2    13
 -3.8312665190079315E-01 a      2089     1    21     2    14
 -2.5801539504592680E-01 a      2090     1    21     2    15
 -2.9722266149467549E+00 a      2091     1    21     2    16
 -2.7044137062646523E+00 a      2092     1    21     2    17
 -3.0972372321306028E-02 a      2093     1    21     2    18
 -1.3261275161974835E+00 a      2094     1    21     2    19
 -1.3150178260097525E+00 a      2095     1    21     2    20
 -1.4422735777443713E-01 a      2096     1    21     2    21
 -5.2254377874630098E-01 a      2097     1    21     2    22
  1.1732699868206975E+00 a      2098     1    21     2    23
  6.7628888209278737E-01 a      2099     1    21     2    24
 -1.2562264030083354E+00 a      2100     1    21     2    25
 -7.9716222322693320E-01 a      2101     1    22     2     1
 -3.4380902808372205E-01 a      2102     1    22     2     2
 -1.8381039210122947E+00 a      2103     1    22     2     3
 -7.5781179092745954E-02 a      2104     1    22     2     4
 -1.7581720940426876E-01 a      2105     1    22     2     5
 -1.0900309814686244E+00 a      2106     1    22     2     6
  1.7193784969552345E-01 a      2107     1    22     2     7
